السنة الدراسية,المرحلة الدراسية,المستوى الدراسي,نوع المؤسسة التعليمية,المنطقة الإدارية,نوع الجهة,الجهة التعليمية,المجال الواسع,المجال الضيق,المجال التفصيلي,نظام الدراسة,الجنس,الجنسية,العدد
2021,دبلوم متوسط,دبلوم متوسط,الجامعات الحكومية,منطقة الرياض,جامعة,جامعة الإمام محمد بن سعود الإسلامية,الأعمال والإدارة والقانون,الأعمال والإدارة,المالية والمصارف والتأمين,موازي,ذكر,غير سعودي,1
2021,دبلوم متوسط,دبلوم متوسط,الجامعات الحكومية,منطقة الرياض,جامعة,جامعة الإمام محمد بن سعود الإسلامية,الأعمال والإدارة والقانون,الأعمال والإدارة,المحاسبة والضرائب,موازي,أنثى,سعودي,59
2021,دبلوم متوسط,دبلوم متوسط,الجامعات الحكومية,منطقة الرياض,جامعة,جامعة الإمام محمد بن سعود الإسلامية,الأعمال والإدارة والقانون,الأعمال والإدارة,المحاسبة والضرائب,موازي,أنثى,غير سعودي,1
2021,دبلوم متوسط,دبلوم متوسط,الجامعات الحكومية,منطقة الرياض,جامعة,جامعة الإمام محمد بن سعود الإسلامية,الأعمال والإدارة والقانون,الأعمال والإدارة,المحاسبة والضرائب,موازي,ذكر,سعودي,22
2021,دبلوم متوسط,دبلوم متوسط,الجامعات الحكومية,منطقة الرياض,جامعة,جامعة الإمام محمد بن سعود الإسلامية,الأعمال والإدارة والقانون,الأعمال والإدارة,المحاسبة والضرائب,موازي,ذكر,غير سعودي,2
2021,دبلوم متوسط,دبلوم متوسط,الجامعات الحكومية,منطقة الرياض,جامعة,جامعة الإمام محمد بن سعود الإسلامية,الفنون والعلوم الإنسانية,اللغات,اكتساب اللغات,موازي,أنثى,سعودي,164
2021,دبلوم متوسط,دبلوم متوسط,الجامعات الحكومية,منطقة الرياض,جامعة,جامعة الإمام محمد بن سعود الإسلامية,الفنون والعلوم الإنسانية,اللغات,اكتساب اللغات,موازي,أنثى,غير سعودي,12
2021,دبلوم متوسط,دبلوم متوسط,الجامعات الحكومية,منطقة الرياض,جامعة,جامعة الإمام محمد بن سعود الإسلامية,الفنون والعلوم الإنسانية,اللغات,اكتساب اللغات,موازي,ذكر,سعودي,15
2021,دبلوم متوسط,دبلوم متوسط,الجامعات الحكومية,منطقة الرياض,جامعة,جامعة الإمام محمد بن سعود الإسلامية,الفنون والعلوم الإنسانية,اللغات,اكتساب اللغات,موازي,ذكر,غير سعودي,4
2021,دبلوم متوسط,دبلوم متوسط,الجامعات الحكومية,منطقة الرياض,جامعة,جامعة الإمام محمد بن سعود الإسلامية,تقنية الاتصالات والمعلومات,تقنية الاتصالات والمعلومات,تصميم وإدارة قواعد البيانات والشبكات,موازي,أنثى,سعودي,59
2021,دبلوم متوسط,دبلوم متوسط,الجامعات الحكومية,منطقة الرياض,جامعة,جامعة الإمام محمد بن سعود الإسلامية,تقنية الاتصالات والمعلومات,تقنية الاتصالات والمعلومات,تصميم وإدارة قواعد البيانات والشبكات,موازي,أنثى,غير سعودي,3
